20702,0
20705,0
20738,1
20747,0
20749,0
20752,1
20753,0
2076,0
20774,0
20776,0
20785,0
20793,0
20799,0
2080,0
20820,1
20820,1
20820,1
20820,1
20838,0
20844,0
2086,0
20869,0
20879,0
2088,0
20881,0
2090,1
20927,0
20934,0
20935,0
20938,0
20944,0
20946,0
20951,0
2096,0
20973,0
20981,0
20982,0
20985,0
21000,0
21002,1
21004,1
2102,1
21029,0
21036,0
21039,0
21042,0
21060,1
21067,1
21068,0
21070,0
21082,0
21119,0
21139,0
21166,1
21180,0
21194,0
21203,0
21222,1
21224,0
21228,0
21229,0
21241,1
2125,1
21264,0
2127,0
21276,0
21281,1
21281,1
21281,1
21281,1
21303,0
2131,1
21326,1
21349,0
21377,1
2139,0
214,0
2140,1
21425,0
21436,0
21439,0
2144,1
21443,0
2145,1
21463,1
21469,0
21476,0
21477,0
2149,1
21495,1
21495,1
21495,1
21495,1
21498,0
21532,0
21533,1
21535,0
21541,0
21558,0
21561,0
21569,1
21583,1
21601,1
21622,0
21646,0
2165,0
21658,0
21672,0
21695,0
21706,0
21710,0
21747,0
21748,0
21752,0
21760,1
21793,0
21802,0
21804,0
21806,0
21809,0
21827,0
21861,0
21880,0
21890,0
21896,0
2190,0
21906,0
21916,0
21925,0
21943,1
21949,0
21952,1
21955,0
21959,1
21961,1
21973,1
21973,1
21973,1
21973,1
21980,0
21983,0
22001,0
22025,0
22041,0
22053,0
22059,0
2206,0
22062,0
22077,0
22089,0
22092,0
22107,0
22131,0
22164,1
22170,0
22233,0
22259,0
22260,0
22264,0
22269,0
22272,0
22291,1
22302,0
22327,0
22352,0
22364,0
22382,0
2240,0
22420,0
22423,0
22469,0
2247,0
22488,0
22490,0
22494,0
2250,1
22508,0
22530,0
22533,0
22539,0
22545,0
22548,0
22549,0
22576,0
22587,0
22597,0
22601,1
22608,0
22615,0
22644,0
22647,1
22658,0
22674,0
2269,1
22693,1
22728,1
2274,0
22751,0
22778,0
2279,1
22807,0
22822,0
2283,0
22833,0
22858,0
22859,0
22879,1
22880,0
22892,0
22893,0
22901,1
22917,0
22921,0
22967,0
23014,0
23016,0
2303,0
23071,0
23072,0
23080,0
23082,0
23085,0
23097,0
23101,0
23114,0
23128,0
23146,0
23147,0
23173,0
2319,1
23191,0
23202,0
23204,0
23217,0
2322,1
23223,0
23226,1
23237,0
23239,0
23267,0
23277,0
2328,0
23286,0
23287,0
23291,0
23297,1
23321,0
2336,0
23362,1
23362,1
23362,1
23362,1
23388,1
2340,0
23417,0
23434,0
23452,0
23473,0
23495,0
235,0
23507,0
23509,0
23530,1
23544,0
23563,1
23569,0
23586,0
23608,1
23611,0
23612,0
23616,1
23618,1
23618,1
23618,1
23618,1
23637,0
23650,1
23656,1
23659,0
23666,0
23670,0
23676,0
2368,0
23680,1
23681,0
23706,0
23707,0
2371,0
23740,1
23746,0
23754,1
23756,0
2377,0
23774,0
23789,0
23790,0
23794,0
23796,0
23819,1
23824,0
23836,0
23845,0
2385,0
23850,0
23855,0
23879,0
23884,0
23889,0
23906,0
23948,0
23953,1
23972,0
23982,0
23996,0
24046,0
24068,0
24078,0
2408,1
24081,0
24097,0
24105,0
2411,0
24124,0
24160,1
24162,0
24167,0
24168,1
24177,0
24181,0
24185,0
24188,0
24210,0
24215,0
24217,0
24221,0
24226,0
24228,0
24237,1
24239,0
24254,0
24263,0
24264,1
24266,0
24271,0
24282,0
24286,0
24304,1
24317,0
24321,0
24323,0
24341,0
24352,0
24364,0
24371,1
2439,0
24435,0
24437,0
24443,0
24458,0
24467,1
24485,0
24506,0
24508,0
24510,0
24527,0
24543,1
24566,0
24592,0
24629,0
24641,0
24653,0
24661,0
24662,0
24674,0
24679,0
24688,0
24691,0
24727,1
2473,0
2479,0
24792,0
24797,0
24804,0
24818,1
24841,0
24852,0
24864,0
24873,0
24905,0
2492,1
24921,0
24925,0
24927,1
24958,0
24961,0
24964,0
24971,0
24986,0
24991,0
25000,0
25030,0
25033,1
25038,0
25041,0
25050,0
25056,0
25066,0
25074,0
25079,0
25091,0
25097,0
25112,0
25119,0
2513,0
25146,0
25170,0
25203,0
25206,0
25207,0
25211,0
25223,0
25233,0
25273,0
25276,1
25286,1
25304,0
25314,0
25331,0
25332,0
25335,0
25360,0
25379,0
25381,0
25389,0
25404,0
25416,1
25446,0
2545,1
25459,0
25469,0
25484,0
25504,0
25511,1
25518,0
25530,0
25535,1
25539,0
25542,0
25560,0
25562,0
25566,0
25568,0
2561,1
25617,0
25622,0
2563,1
25630,1
25643,0
25648,0
25692,0
25695,0
25696,0
25697,0
25698,0
2570,0
25702,0
25761,1
25765,0
25766,0
2579,0
25818,0
2582,0
25832,0
25833,0
25838,1
25839,1
25847,0
25855,0
25860,0
25882,0
25892,0
2591,0
25915,0
25921,0
25933,0
25959,0
25965,0
25968,0
25975,1
25977,0
25999,0
26003,0
26025,0
26032,0
26048,0
26069,0
26086,0
26092,0
26115,0
26123,0
26127,0
26129,0
26141,0
26151,1
26160,0
26192,0
26196,0
26200,0
26220,0
26222,0
26233,0
26236,1
26241,0
26244,0
26259,0
26265,0
26270,0
26289,0
26293,0
26299,0
26303,0
2632,0
26327,1
26357,0
26360,0
26366,0
26371,0
26373,0
26386,0
26392,0
26402,0
26420,0
26423,0
26427,0
26435,0
26448,0
26466,1
26469,0
2647,1
26476,1
26518,0
2653,0
26530,0
26563,0
26578,0
26586,1
26606,1
26615,0
26655,0
2668,0
26712,0
26716,1
2672,1
26725,0
26728,0
2673,0
26767,0
2678,0
26793,0
26802,1
26807,0
26810,0
26822,0
26826,0
26833,0
26853,0
26868,0
26880,0
26895,0
26903,0
2693,0
26950,0
26962,0
2698,0
26999,0
27002,0
2704,1
27049,1
27071,0
27073,0
2709,0
27093,0
27097,0
27101,0
27117,0
27130,1
2714,0
27144,0
27145,0
27160,1
27162,0
27171,0
27198,0
27210,1
27244,0
27259,0
27269,0
27296,0
27297,0
27337,1
2734,0
27370,0
27379,0
27396,0
27412,0
27424,0
27430,0
27440,1
27456,0
27465,0
27475,0
27483,0
27502,0
27504,0
27506,0
27507,1
27539,0
27570,0
27570,0
27570,0
27570,0
27574,0
27593,0
2760,0
27613,1
27636,0
27642,0
27660,1
27692,0
27702,1
27702,1
27702,1
27702,1
2771,0
27711,0
27717,0
27737,1
27747,0
27753,0
27754,0
27766,0
27799,0
278,0
27807,0
27832,0
27834,0
2784,0
27840,1
27840,1
27840,1
27840,1
27865,0
27866,0
27869,1
27879,0
27883,0
27901,0
27911,0
27920,1
27936,0
27947,0
27981,0
27991,0
28,0
28024,0
28066,1
28075,0
2811,0
28110,1
28119,0
28132,0
28134,0
28143,0
28167,0
2817,0
28175,0
28178,0
28234,0
28247,0
28253,0
28255,0
2826,0
28265,0
28276,0
28281,0
28282,0
28294,0
28308,1
28314,0
28333,0
28344,0
28370,0
28380,0
28387,1
28399,0
28407,0
2841,0
28442,0
28444,0
28468,0
28481,0
28498,0
28501,0
28508,0
28548,0
28560,1
28567,0
28594,0
2861,1
28610,0
28618,0
28629,0
2863,0
28646,0
28647,1
28651,0
28656,0
28661,0
2867,0
28678,0
2870,0
28726,0
28733,0
28751,0
28761,0
28769,0
28798,0
28807,1
28832,0
28836,0
28847,0
28849,0
28854,1
28858,0
28859,0
28865,0
28871,0
28873,0
28880,1
28880,1
28880,1
28880,1
28883,1
28894,0
28917,0
28924,0
28951,0
28957,0
28973,0
28980,1
290,0
29013,0
29014,0
29036,1
29077,0
29078,0
29090,0
29100,0
29107,0
29114,1
29122,1
29137,0
29173,0
2921,0
29213,0
29217,0
29226,0
29236,0
29243,1
29249,1
29250,1
29257,0
29266,0
29270,0
29274,0
29292,0
29296,1
29301,1
29304,0
29322,0
29326,0
29339,1
29339,1
29339,1
29339,1
29371,0
29373,0
29376,0
29393,0
29398,0
2940,0
29417,0
2942,0
29444,0
29445,1
29454,0
29460,0
29472,0
29487,0
29489,0
29492,1
29528,0
29531,0
29569,0
29577,1
29589,0
29594,0
29609,0
29617,0
29652,1
29662,0
29665,0
29669,1
29677,0
2968,1
29680,0
29689,0
29693,0
29698,0
29710,0
29719,0
29737,0
29749,0
29793,0
29805,1
29813,0
29839,1
29851,0
29857,0
29899,1
2991,1
29964,0
29988,0
3018,1
3023,0
3063,0
3072,1
3105,0
3144,1
3175,0
3187,1
3197,0
3235,0
3242,1
325,0
3263,0
3282,0
3288,1
3291,0
3291,0
3291,0
3291,0
3293,0
3339,1
3341,0
3355,0
3357,0
3360,0
3376,0
3388,0
3392,0
3398,1
3404,0
3413,0
3420,0
3432,0
344,0
3444,0
3445,0
3460,0
3466,0
3467,0
3492,0
3496,0
350,1
3517,0
3558,0
3561,1
3577,0
3585,0
3601,0
3603,0
3604,0
3614,0
3627,0
3628,0
3633,0
3642,0
3649,0
3682,1
3738,0
3764,0
3774,0
3776,0
3784,0
3785,0
3805,1
3809,0
3816,0
3816,0
3816,0
3816,0
3828,0
3840,1
3851,1
389,0
3900,0
3905,0
3915,0
3918,1
3927,0
3936,1
3944,0
3955,0
3999,1
4007,1
4019,0
4026,0
4042,0
405,1
406,0
4076,0
4079,0
4130,0
4133,0
4134,1
4140,0
415,0
4170,1
4186,0
4191,0
4193,1
4211,0
422,0
4220,0
4254,0
4263,1
4273,0
4287,0
4288,0
4303,0
4327,0
433,0
4331,0
4375,1
4386,0
4408,0
443,0
4433,1
4475,1
4479,0
4488,0
4505,0
4516,0
4525,0
4529,0
4531,0
4539,0
4543,1
4556,1
4563,0
4592,0
4596,0
4601,0
4602,0
4604,0
4612,0
4616,1
4628,0
4630,0
4631,1
4636,0
4649,1
4656,0
4657,0
4681,0
4725,0
4736,0
4744,0
4747,0
4753,1
4793,0
4801,0
4802,1
4843,0
485,0
4861,1
4867,1
4871,1
4888,0
4894,1
4898,0
49,0
4907,0
4911,0
4931,0
4934,0
4939,0
4948,0
495,0
4968,0
4977,0
4984,1
5002,1
5009,0
501,0
5024,0
5030,0
5065,1
5070,0
5073,0
5075,0
508,0
5089,0
51,0
5121,0
5130,0
5144,0
5150,0
5198,0
5207,0
5224,1
5238,0
5241,0
5263,0
5297,0
5300,0
5311,0
5315,0
5336,1
5342,0
5351,1
5356,0
5365,1
5404,0
5417,0
5418,0
542,0
5421,0
5424,0
5425,0
543,0
5432,0
5440,1
5449,0
5466,0
5469,0
5475,1
5494,0
5553,0
556,0
5603,0
5606,0
5608,0
5609,0
5614,0
5618,0
5619,0
5627,0
5632,0
564,0
5649,0
5651,0
5656,0
5671,0
5673,0
5677,0
5718,0
572,0
5732,0
5746,0
5764,0
5773,0
5775,0
5793,0
5796,0
5798,0
5799,0
5820,0
5835,0
5846,1
5847,1
5848,0
5851,0
5873,0
5924,1
5935,0
5937,0
5942,0
5947,1
5948,0
5952,0
596,0
597,0
598,0
5989,0
6005,0
6008,0
6021,0
6027,0
6042,0
6057,0
6058,0
6069,0
6072,0
6087,0
6090,0
6095,1
6095,1
6095,1
6095,1
6101,0
6111,0
6126,0
6130,1
6132,0
6144,0
6153,0
6156,1
617,0
6172,0
6192,1
6212,0
6228,0
624,0
6250,0
6255,0
6258,1
6266,0
6289,0
6295,0
6305,1
6313,0
6315,0
6327,0
6331,0
6341,0
6344,1
6354,0
6373,0
6395,0
6416,0
6444,0
6449,0
6458,0
6460,0
6466,0
6476,1
6494,1
6508,0
6522,0
6522,0
6522,0
6522,0
6526,0
6576,1
6580,1
6589,0
659,0
6592,1
6599,0
6608,1
6623,0
6633,0
6639,0
6651,0
6668,0
6669,0
667,0
6676,0
6705,0
6709,0
6757,0
6778,0
6781,0
6787,0
6792,0
680,0
6857,0
6872,0
6882,0
6883,0
6892,0
693,1
6931,0
694,0
6958,1
6976,1
6983,0
6988,0
700,0
7001,0
7011,0
7017,0
7019,0
7036,0
7038,1
7046,0
7057,1
7062,0
7077,0
7088,1
7110,0
7115,0
7125,1
7141,0
7146,0
7151,0
7172,0
7198,0
7207,0
7209,0
7220,1
7261,0
7263,0
7271,1
7274,0
7281,0
7283,0
7285,0
7288,0
7301,0
7305,0
7321,0
7325,0
7358,0
7361,0
7366,0
7372,0
738,0
7382,0
7384,0
7411,0
7425,0
7445,0
7458,0
7462,0
7483,0
75,0
750,1
750,1
750,1
750,1
7530,0
7547,0
7552,0
756,0
7565,1
7567,0
7573,1
7576,0
7581,0
7604,0
7611,1
7615,0
7627,0
7636,0
7640,0
7647,0
7665,0
7674,0
768,0
7696,0
7704,0
7705,0
7717,0
7727,1
7737,1
7738,0
7747,0
7751,0
7765,0
7770,0
7775,1
778,0
7784,0
7785,1
780,0
7821,0
7829,0
7831,1
7831,1
7831,1
7831,1
7839,0
7846,0
7872,0
7879,0
788,0
7891,0
7893,0
7908,1
7916,0
7927,0
7945,1
7945,1
7945,1
7945,1
7946,0
7947,1
7947,1
7947,1
7947,1
7966,0
7967,0
7970,0
7976,0
7981,0
7995,1
80,1
800,0
8000,1
8016,1
8019,0
8025,0
8034,0
8047,1
8051,0
8052,0
806,0
8073,0
8075,0
8084,0
811,0
8123,0
813,0
8132,0
8133,0
8135,1
8151,0
8167,0
8182,0
8188,1
8194,0
8210,0
8213,0
8220,0
8230,0
8245,0
8251,0
826,0
8269,1
8289,0
8297,0
8316,0
8329,0
8331,0
836,1
8377,0
8384,1
8386,0
84,0
8449,0
845,0
8470,1
8485,0
8489,0
8503,0
8508,1
8509,0
851,0
8523,0
8547,0
8551,0
8561,1
8568,1
8595,0
8600,1
8602,0
8609,1
862,0
8623,0
8642,1
8645,0
8667,1
868,0
8682,0
870,0
8701,0
8704,0
8737,1
8746,0
8747,0
8757,0
8772,0
878,0
8782,0
8786,0
8789,1
8826,0
8829,0
8922,0
8955,0
8982,0
8983,0
8984,0
8998,0
9002,0
9003,1
901,0
9040,0
9076,0
9083,0
9091,0
9093,0
9096,1
9102,0
9108,1
9111,1
9138,0
9146,0
9161,0
9165,1
917,0
9171,1
9172,0
918,1
9185,1
921,0
9230,0
9246,0
925,0
9262,0
9273,1
9277,0
9282,0
9299,0
9303,0
9328,0
9350,0
9364,0
9370,0
9394,0
9409,0
9437,0
9438,0
9448,0
9449,0
9458,1
9468,0
947,0
9482,0
9497,0
9510,0
9542,0
9544,1
9551,1
9559,0
962,0
9636,0
9661,1
9685,1
9691,0
970,0
9700,1
9716,0
9727,0
9766,0
978,0
9780,0
9782,1
9785,0
9791,0
9803,0
9823,0
9830,0
9863,0
9870,0
988,0
99,0
9920,0
9929,0
9938,0
9955,0
9969,0
